datetime,open,high,low,close,volume
2023-09-01 13:15:00+05:30,19392.099609375,19439.94921875,19384.400390625,19435.94921875,0
2023-09-01 14:15:00+05:30,19436.05078125,19458.5,19425.19921875,19435.150390625,0
2023-09-01 15:15:00+05:30,19435.150390625,19441.349609375,19421.900390625,19423.349609375,0
2023-09-04 09:15:00+05:30,19525.05078125,19525.05078125,19453.599609375,19458.05078125,0
2023-09-04 10:15:00+05:30,19458.400390625,19473.05078125,19433.150390625,19473.05078125,0
2023-09-04 11:15:00+05:30,19472.599609375,19493.349609375,19457.80078125,19490.25,0
2023-09-04 12:15:00+05:30,19490.44921875,19519.30078125,19489.400390625,19512.849609375,0
2023-09-04 13:15:00+05:30,19513.44921875,19520.099609375,19494.69921875,19508.05078125,0
2023-09-04 14:15:00+05:30,19508.900390625,19535.25,19495.94921875,19530.44921875,0
2023-09-04 15:15:00+05:30,19530.05078125,19543.75,19521.55078125,19534.80078125,0
2023-09-05 09:15:00+05:30,19564.650390625,19583.150390625,19533.099609375,19580.75,0
2023-09-05 10:15:00+05:30,19580.099609375,19583.69921875,19550.5,19577.900390625,0
2023-09-05 11:15:00+05:30,19578.599609375,19586.900390625,19560.5,19568.599609375,0
2023-09-05 12:15:00+05:30,19567.69921875,19576.19921875,19532.05078125,19555.650390625,0
2023-09-05 13:15:00+05:30,19556.55078125,19560.400390625,19526.69921875,19550.69921875,0
2023-09-05 14:15:00+05:30,19551.05078125,19579.150390625,19545.44921875,19577.0,0
2023-09-05 15:15:00+05:30,19576.75,19584.099609375,19569.94921875,19577.650390625,0
2023-09-06 09:15:00+05:30,19581.19921875,19604.099609375,19557.400390625,19573.25,0
2023-09-06 10:15:00+05:30,19572.69921875,19589.150390625,19560.19921875,19570.900390625,0
2023-09-06 11:15:00+05:30,19571.19921875,19573.349609375,19534.400390625,19552.05078125,0
2023-09-06 12:15:00+05:30,19553.0,19554.55078125,19500.30078125,19509.75,0
2023-09-06 13:15:00+05:30,19510.55078125,19518.150390625,19491.80078125,19506.0,0
2023-09-06 14:15:00+05:30,19505.849609375,19625.599609375,19504.849609375,19615.25,0
2023-09-06 15:15:00+05:30,19615.0,19636.05078125,19605.55078125,19618.900390625,0
2023-09-07 09:15:00+05:30,19598.650390625,19608.55078125,19550.25,19592.400390625,0
2023-09-07 10:15:00+05:30,19593.599609375,19638.80078125,19583.19921875,19638.0,0
2023-09-07 11:15:00+05:30,19638.19921875,19641.80078125,19591.44921875,19613.849609375,0
2023-09-07 12:15:00+05:30,19613.44921875,19631.599609375,19601.44921875,19618.349609375,0
2023-09-07 13:15:00+05:30,19618.75,19674.75,19617.94921875,19672.599609375,0
2023-09-07 14:15:00+05:30,19672.349609375,19736.900390625,19671.650390625,19712.900390625,0
2023-09-07 15:15:00+05:30,19713.0,19730.94921875,19712.30078125,19723.25,0
2023-09-08 09:15:00+05:30,19774.80078125,19791.099609375,19741.5,19777.80078125,0
2023-09-08 10:15:00+05:30,19777.0,19781.44921875,19728.69921875,19746.80078125,0
2023-09-08 11:15:00+05:30,19746.75,19823.19921875,19741.69921875,19820.05078125,0
2023-09-08 12:15:00+05:30,19820.599609375,19838.25,19802.5,19810.400390625,0
2023-09-08 13:15:00+05:30,19810.69921875,19841.849609375,19794.849609375,19840.849609375,0
2023-09-08 14:15:00+05:30,19841.30078125,19866.75,19802.349609375,19817.25,0
2023-09-08 15:15:00+05:30,19817.349609375,19832.44921875,19816.05078125,19820.5,0
2023-09-11 09:15:00+05:30,19890.0,19939.0,19873.69921875,19929.0,0
2023-09-11 10:15:00+05:30,19929.44921875,19945.599609375,19916.900390625,19929.44921875,0
2023-09-11 11:15:00+05:30,19929.44921875,19947.349609375,19929.44921875,19939.30078125,0
2023-09-11 12:15:00+05:30,19939.55078125,19960.44921875,19935.900390625,19949.099609375,0
2023-09-11 13:15:00+05:30,19948.099609375,19956.0,19930.900390625,19944.55078125,0
2023-09-11 14:15:00+05:30,19946.0,20001.75,19943.650390625,19997.650390625,0
2023-09-11 15:15:00+05:30,19997.69921875,20007.69921875,19996.5,20000.0,0
2023-09-12 09:15:00+05:30,20110.150390625,20110.150390625,19914.80078125,19969.75,0
2023-09-12 10:15:00+05:30,19969.400390625,20008.650390625,19932.69921875,20001.5,0
2023-09-12 11:15:00+05:30,20000.94921875,20039.69921875,19991.599609375,20010.0,0
2023-09-12 12:15:00+05:30,20011.400390625,20013.5,19949.69921875,19986.150390625,0
2023-09-12 13:15:00+05:30,19985.599609375,20013.94921875,19978.849609375,20011.19921875,0
2023-09-12 14:15:00+05:30,20011.69921875,20019.19921875,19977.19921875,19985.099609375,0
2023-09-12 15:15:00+05:30,19984.900390625,19998.55078125,19980.5,19985.650390625,0
2023-09-13 09:15:00+05:30,19989.5,20019.099609375,19945.5,19978.099609375,0
2023-09-13 10:15:00+05:30,19978.05078125,20009.94921875,19955.0,20006.900390625,0
2023-09-13 11:15:00+05:30,20006.69921875,20047.94921875,19994.44921875,20043.150390625,0
2023-09-13 12:15:00+05:30,20042.69921875,20092.599609375,20037.099609375,20084.400390625,0
2023-09-13 13:15:00+05:30,20084.94921875,20090.94921875,20056.69921875,20080.0,0
2023-09-13 14:15:00+05:30,20081.19921875,20096.05078125,20066.75,20067.650390625,0
2023-09-13 15:15:00+05:30,20068.19921875,20071.05078125,20053.400390625,20063.349609375,0
2023-09-14 09:15:00+05:30,20127.94921875,20167.0,20096.69921875,20111.849609375,0
2023-09-14 10:15:00+05:30,20113.099609375,20123.80078125,20064.30078125,20097.5,0
2023-09-14 11:15:00+05:30,20097.0,20105.900390625,20069.25,20096.19921875,0
2023-09-14 12:15:00+05:30,20098.349609375,20102.44921875,20050.599609375,20091.099609375,0
2023-09-14 13:15:00+05:30,20091.80078125,20107.650390625,20044.69921875,20067.5,0
2023-09-14 14:15:00+05:30,20067.5,20114.69921875,20061.94921875,20102.099609375,0
2023-09-14 15:15:00+05:30,20101.55078125,20113.19921875,20099.75,20101.849609375,0
2023-09-15 09:15:00+05:30,20156.44921875,20173.150390625,20130.0,20160.849609375,0
2023-09-15 10:15:00+05:30,20160.44921875,20186.25,20142.30078125,20182.5,0
2023-09-15 11:15:00+05:30,20182.94921875,20195.900390625,20170.349609375,20188.150390625,0
2023-09-15 12:15:00+05:30,20188.349609375,20190.650390625,20134.150390625,20169.0,0
2023-09-15 13:15:00+05:30,20168.849609375,20187.69921875,20151.55078125,20181.5,0
2023-09-15 14:15:00+05:30,20181.75,20221.25,20175.25,20185.75,0
2023-09-15 15:15:00+05:30,20186.349609375,20186.94921875,20165.400390625,20169.0,0
2023-09-18 09:15:00+05:30,20155.94921875,20187.80078125,20123.349609375,20178.650390625,0
2023-09-18 10:15:00+05:30,20178.44921875,20187.0,20161.900390625,20174.849609375,0
2023-09-18 11:15:00+05:30,20175.19921875,20194.349609375,20172.349609375,20174.650390625,0
2023-09-18 12:15:00+05:30,20174.5,20180.0,20160.400390625,20169.349609375,0
2023-09-18 13:15:00+05:30,20171.150390625,20177.25,20143.849609375,20154.849609375,0
2023-09-18 14:15:00+05:30,20155.349609375,20162.55078125,20127.25,20127.25,0
2023-09-18 15:15:00+05:30,20126.94921875,20134.19921875,20117.80078125,20123.650390625,0
2023-09-20 09:15:00+05:30,19980.75,20049.5,19962.80078125,19969.349609375,0
2023-09-20 10:15:00+05:30,19968.44921875,19977.650390625,19945.69921875,19958.30078125,0
2023-09-20 11:15:00+05:30,19958.44921875,19964.099609375,19928.30078125,19956.30078125,0
2023-09-20 12:15:00+05:30,19956.099609375,19957.94921875,19931.69921875,19934.44921875,0
2023-09-20 13:15:00+05:30,19935.30078125,19939.0,19879.55078125,19908.0,0
2023-09-20 14:15:00+05:30,19909.44921875,19921.150390625,19885.75,19902.55078125,0
2023-09-20 15:15:00+05:30,19902.849609375,19913.349609375,19898.75,19909.55078125,0
2023-09-21 09:15:00+05:30,19840.55078125,19842.599609375,19739.69921875,19749.0,0
2023-09-21 10:15:00+05:30,19750.80078125,19787.25,19745.44921875,19785.25,0
2023-09-21 11:15:00+05:30,19785.25,19787.25,19726.650390625,19733.400390625,0
2023-09-21 12:15:00+05:30,19732.19921875,19750.599609375,19721.05078125,19745.0,0
2023-09-21 13:15:00+05:30,19745.80078125,19760.05078125,19728.650390625,19733.0,0
2023-09-21 14:15:00+05:30,19730.599609375,19747.0,19711.0,19747.0,0
2023-09-21 15:15:00+05:30,19744.400390625,19754.75,19741.349609375,19748.849609375,0
2023-09-22 09:15:00+05:30,19744.849609375,19791.349609375,19665.44921875,19684.19921875,0
2023-09-22 10:15:00+05:30,19684.75,19769.30078125,19672.0,19763.25,0
2023-09-22 11:15:00+05:30,19762.650390625,19788.75,19736.599609375,19782.5,0
2023-09-22 12:15:00+05:30,19783.0,19798.19921875,19754.650390625,19769.150390625,0
2023-09-22 13:15:00+05:30,19768.849609375,19776.599609375,19688.94921875,19709.5,0
2023-09-22 14:15:00+05:30,19708.69921875,19722.599609375,19661.5,19663.650390625,0
2023-09-22 15:15:00+05:30,19664.349609375,19690.94921875,19658.5,19684.599609375,0
2023-09-25 09:15:00+05:30,19678.19921875,19703.150390625,19618.25,19619.0,0
2023-09-25 10:15:00+05:30,19618.900390625,19644.69921875,19611.69921875,19612.099609375,0
2023-09-25 11:15:00+05:30,19613.69921875,19654.55078125,19602.05078125,19653.25,0
2023-09-25 12:15:00+05:30,19653.5,19733.900390625,19652.19921875,19714.5,0
2023-09-25 13:15:00+05:30,19714.19921875,19729.94921875,19636.94921875,19637.599609375,0
2023-09-25 14:15:00+05:30,19637.900390625,19704.650390625,19627.0,19679.80078125,0
2023-09-25 15:15:00+05:30,19679.349609375,19681.650390625,19666.44921875,19674.849609375,0
2023-09-26 09:15:00+05:30,19682.80078125,19698.80078125,19650.099609375,19692.30078125,0
2023-09-26 10:15:00+05:30,19692.599609375,19696.400390625,19664.44921875,19688.05078125,0
2023-09-26 11:15:00+05:30,19687.44921875,19691.94921875,19663.099609375,19681.900390625,0
2023-09-26 12:15:00+05:30,19681.80078125,19685.0,19637.849609375,19661.55078125,0
2023-09-26 13:15:00+05:30,19661.150390625,19686.0,19653.150390625,19673.94921875,0
2023-09-26 14:15:00+05:30,19674.849609375,19681.69921875,19657.25,19665.44921875,0
2023-09-26 15:15:00+05:30,19666.099609375,19673.599609375,19661.849609375,19673.599609375,0
2023-09-27 09:15:00+05:30,19637.05078125,19647.0,19559.150390625,19562.25,0
2023-09-27 10:15:00+05:30,19561.94921875,19630.80078125,19554.55078125,19627.400390625,0
2023-09-27 11:15:00+05:30,19628.849609375,19663.30078125,19617.0,19648.900390625,0
2023-09-27 12:15:00+05:30,19648.94921875,19686.0,19646.400390625,19683.349609375,0
2023-09-27 13:15:00+05:30,19683.75,19714.599609375,19674.94921875,19692.599609375,0
2023-09-27 14:15:00+05:30,19693.849609375,19730.44921875,19675.349609375,19709.349609375,0
2023-09-27 15:15:00+05:30,19709.69921875,19730.05078125,19708.150390625,19727.650390625,0
2023-09-28 09:15:00+05:30,19761.80078125,19766.150390625,19674.69921875,19732.19921875,0
2023-09-28 10:15:00+05:30,19732.19921875,19749.900390625,19659.05078125,19659.05078125,0
2023-09-28 11:15:00+05:30,19659.69921875,19668.55078125,19620.349609375,19629.80078125,0
2023-09-28 12:15:00+05:30,19629.69921875,19636.650390625,19587.099609375,19591.400390625,0
2023-09-28 13:15:00+05:30,19591.05078125,19592.849609375,19540.19921875,19551.400390625,0
2023-09-28 14:15:00+05:30,19551.25,19578.44921875,19493.099609375,19499.25,0
2023-09-28 15:15:00+05:30,19499.849609375,19557.5,19499.80078125,19553.30078125,0
2023-09-29 09:15:00+05:30,19581.19921875,19607.75,19551.30078125,19596.75,0
2023-09-29 10:15:00+05:30,19597.44921875,19610.599609375,19574.25,19608.19921875,0
2023-09-29 11:15:00+05:30,19607.75,19676.69921875,19602.19921875,19666.75,0
2023-09-29 12:15:00+05:30,19666.05078125,19684.19921875,19652.19921875,19667.599609375,0
2023-09-29 13:15:00+05:30,19667.849609375,19718.25,19658.94921875,19710.55078125,0
2023-09-29 14:15:00+05:30,19709.55078125,19725.94921875,19623.75,19623.80078125,0
2023-09-29 15:15:00+05:30,19624.349609375,19641.55078125,19618.55078125,19638.19921875,0
2023-10-03 09:15:00+05:30,19622.400390625,19622.400390625,19480.099609375,19488.650390625,0
2023-10-03 10:15:00+05:30,19489.25,19529.599609375,19488.099609375,19510.349609375,0
2023-10-03 11:15:00+05:30,19510.94921875,19538.44921875,19504.150390625,19522.849609375,0
2023-10-03 12:15:00+05:30,19523.400390625,19552.599609375,19520.75,19550.55078125,0
2023-10-03 13:15:00+05:30,19550.900390625,19567.5,19517.69921875,19518.849609375,0
2023-10-03 14:15:00+05:30,19521.05078125,19542.900390625,19505.69921875,19528.650390625,0
2023-10-03 15:15:00+05:30,19529.69921875,19532.19921875,19514.900390625,19522.94921875,0
2023-10-04 09:15:00+05:30,19446.30078125,19450.75,19375.69921875,19392.94921875,0
2023-10-04 10:15:00+05:30,19392.599609375,19429.099609375,19385.30078125,19420.25,0
2023-10-04 11:15:00+05:30,19420.849609375,19424.55078125,19355.599609375,19370.69921875,0
2023-10-04 12:15:00+05:30,19370.80078125,19378.94921875,19334.55078125,19357.0,0
2023-10-04 13:15:00+05:30,19357.30078125,19388.099609375,19343.099609375,19383.69921875,0
2023-10-04 14:15:00+05:30,19383.400390625,19446.69921875,19379.19921875,19444.55078125,0
2023-10-04 15:15:00+05:30,19444.349609375,19452.150390625,19435.0,19446.150390625,0
2023-10-05 09:15:00+05:30,19521.849609375,19547.55078125,19510.849609375,19525.05078125,0
2023-10-05 10:15:00+05:30,19524.55078125,19573.349609375,19487.94921875,19571.55078125,0
2023-10-05 11:15:00+05:30,19571.69921875,19576.44921875,19545.30078125,19554.80078125,0
2023-10-05 12:15:00+05:30,19554.05078125,19554.19921875,19519.69921875,19529.349609375,0
2023-10-05 13:15:00+05:30,19529.150390625,19560.349609375,19523.0,19551.599609375,0
2023-10-05 14:15:00+05:30,19550.05078125,19564.75,19532.400390625,19540.19921875,0
2023-10-05 15:15:00+05:30,19539.349609375,19553.900390625,19538.30078125,19546.599609375,0
2023-10-06 09:15:00+05:30,19621.19921875,19621.19921875,19589.69921875,19603.44921875,0
2023-10-06 10:15:00+05:30,19602.44921875,19658.0,19593.19921875,19642.44921875,0
2023-10-06 11:15:00+05:30,19643.55078125,19644.150390625,19604.349609375,19624.75,0
2023-10-06 12:15:00+05:30,19624.349609375,19649.94921875,19613.25,19648.400390625,0
2023-10-06 13:15:00+05:30,19647.44921875,19668.400390625,19645.25,19664.80078125,0
2023-10-06 14:15:00+05:30,19664.900390625,19674.900390625,19647.650390625,19660.44921875,0
2023-10-06 15:15:00+05:30,19661.150390625,19662.150390625,19640.5,19649.900390625,0
2023-10-09 09:15:00+05:30,19539.44921875,19587.349609375,19480.900390625,19574.69921875,0
2023-10-09 10:15:00+05:30,19573.94921875,19588.599609375,19544.55078125,19558.19921875,0
2023-10-09 11:15:00+05:30,19558.599609375,19569.44921875,19548.19921875,19551.650390625,0
2023-10-09 12:15:00+05:30,19551.5,19553.849609375,19503.25,19510.55078125,0
2023-10-09 13:15:00+05:30,19510.150390625,19534.25,19507.150390625,19513.19921875,0
2023-10-09 14:15:00+05:30,19514.400390625,19540.900390625,19498.19921875,19512.69921875,0
2023-10-09 15:15:00+05:30,19512.349609375,19513.30078125,19495.650390625,19497.5,0
2023-10-10 09:15:00+05:30,19565.599609375,19619.099609375,19565.599609375,19617.69921875,0
2023-10-10 10:15:00+05:30,19618.150390625,19627.0,19608.25,19622.80078125,0
2023-10-10 11:15:00+05:30,19622.80078125,19657.0,19611.69921875,19652.44921875,0
2023-10-10 12:15:00+05:30,19652.5,19685.75,19644.349609375,19676.5,0
2023-10-10 13:15:00+05:30,19676.650390625,19707.44921875,19673.25,19696.05078125,0
2023-10-10 14:15:00+05:30,19696.400390625,19717.099609375,19683.69921875,19688.30078125,0
2023-10-10 15:15:00+05:30,19689.099609375,19695.75,19682.900390625,19691.5,0
2023-10-11 09:15:00+05:30,19767.0,19831.5,19762.44921875,19810.400390625,0
2023-10-11 10:15:00+05:30,19810.30078125,19838.900390625,19802.0,19808.349609375,0
2023-10-11 11:15:00+05:30,19806.75,19823.150390625,19800.19921875,19809.849609375,0
2023-10-11 12:15:00+05:30,19810.349609375,19818.599609375,19782.05078125,19814.849609375,0
2023-10-11 13:15:00+05:30,19814.25,19815.94921875,19788.69921875,19803.19921875,0
2023-10-11 14:15:00+05:30,19803.900390625,19828.44921875,19796.400390625,19809.849609375,0
